antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'conjunctions', 'main_verbs', 'subject_verb_agreement'})","frozenset({'prepositions', 'tense', 'determiners', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'main_verbs', 'prepositions'})","frozenset({'tense', 'subject_verb_agreement', 'determiners', 'passives'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'main_verbs', 'determiners'})","frozenset({'prepositions', 'tense', 'subject_verb_agreement', 'passives'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'main_verbs', 'subject_verb_agreement'})","frozenset({'conjunctions', 'tense', 'determiners', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'determiners', 'subject_verb_agreement'})","frozenset({'prepositions', 'conjunctions', 'tense', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'main_verbs', 'determiners'})","frozenset({'conjunctions', 'tense', 'subject_verb_agreement', 'passives'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'conjunctions', 'subject_verb_agreement'})","frozenset({'main_verbs', 'tense', 'determiners', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'determiners', 'subject_verb_agreement'})","frozenset({'prepositions', 'main_verbs', 'tense', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'conjunctions', 'determiners'})","frozenset({'main_verbs', 'tense', 'subject_verb_agreement', 'passives'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'determiners', 'subject_verb_agreement'})","frozenset({'conjunctions', 'main_verbs', 'tense', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'passives'})","frozenset({'conjunctions', 'main_verbs', 'subject_verb_agreement', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'tense'})","frozenset({'passives', 'conjunctions', 'subject_verb_agreement', 'prepositions', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'tense'})","frozenset({'passives', 'main_verbs', 'subject_verb_agreement', 'prepositions', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'tense', 'subject_verb_agreement'})","frozenset({'passives', 'conjunctions', 'main_verbs', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'tense'})","frozenset({'passives', 'conjunctions', 'main_verbs', 'subject_verb_agreement', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'tense', 'determiners'})","frozenset({'passives', 'conjunctions', 'main_verbs', 'subject_verb_agreement', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'main_verbs', 'passives'})","frozenset({'tense', 'conjunctions', 'subject_verb_agreement', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'passives'})","frozenset({'tense', 'main_verbs', 'subject_verb_agreement', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'passives'})","frozenset({'tense', 'conjunctions', 'main_verbs', 'prepositions', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'passives'})","frozenset({'tense', 'conjunctions', 'main_verbs', 'subject_verb_agreement', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'determiners', 'passives'})","frozenset({'tense', 'conjunctions', 'main_verbs', 'subject_verb_agreement', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'main_verbs'})","frozenset({'tense', 'passives', 'subject_verb_agreement', 'prepositions', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'main_verbs', 'subject_verb_agreement'})","frozenset({'tense', 'passives', 'conjunctions', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'main_verbs'})","frozenset({'tense', 'passives', 'conjunctions', 'subject_verb_agreement', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'main_verbs', 'determiners'})","frozenset({'tense', 'passives', 'conjunctions', 'subject_verb_agreement', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'subject_verb_agreement'})","frozenset({'tense', 'passives', 'main_verbs', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'conjunctions'})","frozenset({'tense', 'passives', 'main_verbs', 'subject_verb_agreement', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'determiners'})","frozenset({'tense', 'passives', 'main_verbs', 'subject_verb_agreement', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'subject_verb_agreement'})","frozenset({'tense', 'passives', 'conjunctions', 'main_verbs', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'determiners', 'subject_verb_agreement'})","frozenset({'tense', 'passives', 'conjunctions', 'main_verbs', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'determiners'})","frozenset({'tense', 'passives', 'conjunctions', 'main_verbs', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'tense'}),"frozenset({'passives', 'conjunctions', 'main_verbs', 'subject_verb_agreement', 'prepositions', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'passives'}),"frozenset({'tense', 'conjunctions', 'main_verbs', 'subject_verb_agreement', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'main_verbs'}),"frozenset({'tense', 'passives', 'conjunctions', 'subject_verb_agreement', 'prepositions', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'conjunctions'}),"frozenset({'tense', 'passives', 'main_verbs', 'subject_verb_agreement', 'prepositions', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'subject_verb_agreement'}),"frozenset({'tense', 'passives', 'conjunctions', 'main_verbs', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'prepositions'}),"frozenset({'tense', 'passives', 'conjunctions', 'main_verbs', 'subject_verb_agreement', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'determiners'}),"frozenset({'tense', 'passives', 'conjunctions', 'main_verbs', 'subject_verb_agreement', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'nouns', 'tense', 'passives', 'conjunctions', 'subject_verb_agreement', 'prepositions'})",frozenset({'determiners'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'tense', 'passives', 'conjunctions', 'subject_verb_agreement', 'determiners'})",frozenset({'prepositions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'tense', 'passives', 'conjunctions', 'prepositions', 'determiners'})",frozenset({'subject_verb_agreement'}),0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'tense', 'passives', 'subject_verb_agreement', 'prepositions', 'determiners'})",frozenset({'conjunctions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'tense', 'conjunctions', 'subject_verb_agreement', 'prepositions', 'determiners'})",frozenset({'passives'}),0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'passives', 'conjunctions', 'subject_verb_agreement', 'prepositions', 'determiners'})",frozenset({'tense'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'passives', 'conjunctions', 'subject_verb_agreement', 'prepositions', 'determiners'})",frozenset({'nouns'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'tense', 'passives', 'conjunctions', 'subject_verb_agreement'})","frozenset({'prepositions', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'tense', 'passives', 'conjunctions', 'prepositions'})","frozenset({'determiners', 'subject_verb_agreement'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'tense', 'passives', 'conjunctions', 'determiners'})","frozenset({'prepositions', 'subject_verb_agreement'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'tense', 'passives', 'subject_verb_agreement', 'prepositions'})","frozenset({'conjunctions', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'tense', 'passives', 'subject_verb_agreement', 'determiners'})","frozenset({'prepositions', 'conjunctions'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'tense', 'passives', 'prepositions', 'determiners'})","frozenset({'conjunctions', 'subject_verb_agreement'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'tense', 'conjunctions', 'subject_verb_agreement', 'prepositions'})","frozenset({'determiners', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'tense', 'conjunctions', 'subject_verb_agreement', 'determiners'})","frozenset({'prepositions', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'tense', 'conjunctions', 'prepositions', 'determiners'})","frozenset({'subject_verb_agreement', 'passives'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'nouns', 'tense', 'subject_verb_agreement', 'prepositions', 'determiners'})","frozenset({'conjunctions', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'passives', 'conjunctions', 'subject_verb_agreement', 'prepositions'})","frozenset({'tense', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'passives', 'conjunctions', 'subject_verb_agreement', 'determiners'})","frozenset({'prepositions', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'passives', 'conjunctions', 'prepositions', 'determiners'})","frozenset({'tense', 'subject_verb_agreement'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'passives', 'subject_verb_agreement', 'prepositions', 'determiners'})","frozenset({'conjunctions', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'conjunctions', 'subject_verb_agreement', 'prepositions', 'determiners'})","frozenset({'tense', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'passives', 'conjunctions', 'subject_verb_agreement', 'prepositions'})","frozenset({'nouns', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'passives', 'conjunctions', 'subject_verb_agreement', 'determiners'})","frozenset({'prepositions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'passives', 'conjunctions', 'prepositions', 'determiners'})","frozenset({'nouns', 'subject_verb_agreement'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'passives', 'subject_verb_agreement', 'prepositions', 'determiners'})","frozenset({'conjunctions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'conjunctions', 'subject_verb_agreement', 'prepositions', 'determiners'})","frozenset({'nouns', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions', 'subject_verb_agreement', 'prepositions', 'determiners'})","frozenset({'nouns', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'nouns', 'tense', 'passives'})","frozenset({'prepositions', 'determiners', 'subject_verb_agreement'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'nouns', 'subject_verb_agreement', 'tense', 'passives'})","frozenset({'prepositions', 'conjunctions', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'nouns', 'tense', 'passives'})","frozenset({'conjunctions', 'determiners', 'subject_verb_agreement'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'determiners', 'nouns', 'tense', 'passives'})","frozenset({'prepositions', 'conjunctions', 'subject_verb_agreement'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'nouns', 'tense', 'subject_verb_agreement'})","frozenset({'prepositions', 'determiners', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'conjunctions', 'nouns', 'tense'})","frozenset({'subject_verb_agreement', 'determiners', 'passives'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'nouns', 'tense', 'determiners'})","frozenset({'prepositions', 'subject_verb_agreement', 'passives'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'nouns', 'tense', 'subject_verb_agreement'})","frozenset({'conjunctions', 'determiners', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'determiners', 'nouns', 'tense', 'subject_verb_agreement'})","frozenset({'prepositions', 'conjunctions', 'passives'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'nouns', 'tense', 'determiners'})","frozenset({'conjunctions', 'subject_verb_agreement', 'passives'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'nouns', 'subject_verb_agreement', 'passives'})","frozenset({'prepositions', 'tense', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'conjunctions', 'nouns', 'passives'})","frozenset({'tense', 'determiners', 'subject_verb_agreement'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
